,Churn,Churn_Prob,CustID,predicted
1074,0,0.16298576763225237,1074,0
6946,0,0.07064858921227672,6946,0
1052,0,0.07837005644742955,1052,0
1027,0,0.13136698684817846,1027,0
2174,0,0.034924935672216904,2174,0
3378,0,0.006507802186919033,3378,0
2449,0,0.42231108947424906,2449,0
4224,0,0.001026983379086503,4224,0
4229,0,0.07510080227347553,4229,0
3148,0,0.13161776905728934,3148,0
2268,0,0.011938253465576358,2268,0
1565,0,0.17349639990589377,1565,0
6964,0,0.059101141864643346,6964,0
1203,0,0.0026066488045855245,1203,0
1529,0,0.002951118912966141,1529,0
3004,1,0.626012375643092,3004,1
5742,0,0.07536502603221451,5742,0
2049,0,0.14761929895722165,2049,0
5465,0,0.07569161259710921,5465,0
2688,1,0.6789693156833126,2688,1
1797,0,0.010580059337491423,1797,0
1735,0,0.048248440421704834,1735,0
2378,1,0.35200678697362875,2378,0
4158,0,0.008276638053301876,4158,0
2366,1,0.7721679670439671,2366,1
1589,0,0.5344477062792854,1589,1
1573,0,0.14480910341773406,1573,0
992,0,0.020895110618752533,992,0
4204,0,0.7401703448407049,4204,1
1886,0,0.007065116918890901,1886,0
95,1,0.6143459190073014,95,1
5537,0,0.10047187118777154,5537,0
4441,0,0.007593120935736245,4441,0
3311,0,0.15125781773495336,3311,0
5474,0,0.7837362384863008,5474,1
5156,0,0.07777033228192057,5156,0
773,1,0.5379123418273701,773,1
5252,0,0.37428783964420753,5252,0
1823,1,0.40054142243634594,1823,0
1411,0,0.6028845943543709,1411,1
6683,0,0.05610713030516668,6683,0
5965,0,0.06231814411018156,5965,0
4992,0,0.07040123050234745,4992,0
465,0,0.008459591508931706,465,0
4856,1,0.5015545378283899,4856,1
3836,0,0.01616610368813655,3836,0
4255,1,0.25812445276409923,4255,0
1614,0,0.013180404541428957,1614,0
769,0,0.09866837038143081,769,0
34,0,0.5212294624490902,34,1
1651,1,0.8197553182391834,1651,1
3867,0,0.07491734937671048,3867,0
2137,0,0.07051595461476108,2137,0
6672,0,0.012210742938685307,6672,0
974,0,0.016772641369610566,974,0
3210,0,0.011922762996893184,3210,0
4739,0,0.6290859037715694,4739,1
3208,0,0.051429511851694955,3208,0
3728,0,0.03958963895844073,3728,0
2766,0,0.14588194395676962,2766,0
1894,0,0.24320406834188463,1894,0
3552,0,0.06687035230124444,3552,0
6992,0,0.1254013200198646,6992,0
4877,0,0.042528642103009884,4877,0
3584,0,0.5023023769171352,3584,1
2038,1,0.5817968908486784,2038,1
4660,1,0.16180716829309671,4660,0
5376,0,0.04848453682972443,5376,0
4571,0,0.5184865855711451,4571,1
6833,0,0.6080951520267598,6833,1
3702,1,0.6396201373152037,3702,1
1632,1,0.20578721163626423,1632,0
476,0,0.26135169861647994,476,0
5171,0,0.28598328482510443,5171,0
4960,1,0.5634764442722521,4960,1
691,0,0.09933586969747674,691,0
2356,0,0.07074624805901022,2356,0
3487,0,0.00438576905794368,3487,0
2447,0,0.597145523987375,2447,1
747,0,0.5653536455701753,747,1
3179,0,0.01771125579716761,3179,0
1701,1,0.13270878780004494,1701,0
834,1,0.802455768115832,834,1
4360,0,0.5495074546571387,4360,1
1673,1,0.3794928638310366,1673,0
3428,1,0.4414789855682403,3428,0
3002,0,0.08763190292642577,3002,0
1259,1,0.2008636277226196,1259,0
268,1,0.0020014140243021124,268,0
2010,1,0.6948967228119739,2010,1
6027,0,0.01440599050491127,6027,0
442,0,0.1264821470481679,442,0
5861,0,0.008010340833930079,5861,0
3025,0,0.0017017494837010597,3025,0
2444,1,0.688762015131345,2444,1
4310,0,0.014998478765944965,4310,0
3364,1,0.6385080789927907,3364,1
752,0,0.2284773787558738,752,0
3164,0,0.48152701579824786,3164,0
6521,0,0.025852898074922852,6521,0
5662,1,0.6873695748892202,5662,1
4246,0,0.09857851431172863,4246,0
1412,1,0.6055481025928161,1412,1
2482,0,0.48948450441284247,2482,0
2159,0,0.043786170531403545,2159,0
1852,1,0.32141154725753734,1852,0
616,0,0.4679845703812969,616,0
176,1,0.6337577510173956,176,1
5424,0,0.08643093533797193,5424,0
4582,0,0.013432995534862347,4582,0
6859,0,0.03817690338003685,6859,0
2804,1,0.31325571464281016,2804,0
280,0,0.22038758352191096,280,0
5166,0,0.15943759185659168,5166,0
1006,1,0.5434631230705509,1006,1
5134,1,0.6810890835663846,5134,1
5745,0,0.0034670354797604087,5745,0
1424,0,0.006866281421204264,1424,0
6518,1,0.4143093176953635,6518,0
2642,1,0.297767969012085,2642,0
4080,0,0.013719258743510949,4080,0
4337,0,0.29261372331874486,4337,0
3140,0,0.440204588759347,3140,0
5103,0,0.30640392086426993,5103,0
678,0,0.5580496184502419,678,1
4965,1,0.6736748894009514,4965,1
4381,1,0.3600327953866447,4381,0
264,0,0.11999831128396038,264,0
5939,0,0.22127522154882937,5939,0
6553,0,0.026146522746225413,6553,0
5313,0,0.19591842392281883,5313,0
5501,0,0.2737785008641216,5501,0
2660,0,0.23986584993372773,2660,0
3976,1,0.6205628736528634,3976,1
286,0,0.2905181417307874,286,0
2100,0,0.13351883545685392,2100,0
4710,0,0.08617375007381203,4710,0
1708,1,0.43956373164049756,1708,0
1073,1,0.7584658475771975,1073,1
2358,0,0.006875477041695061,2358,0
5416,0,0.19420676558080108,5416,0
6771,0,0.06961717597364364,6771,0
4015,0,0.05013330515098216,4015,0
4424,1,0.5767487033925264,4424,1
4078,1,0.12913112506403776,4078,0
2686,1,0.6453645453386815,2686,1
2887,1,0.4092715953672545,2887,0
988,0,0.04481371894198412,988,0
1109,0,0.08666880131549327,1109,0
3634,0,0.06819220955060051,3634,0
1874,0,0.024761280107041088,1874,0
966,1,0.17417747388427168,966,0
3500,0,0.16227520598286588,3500,0
1892,0,0.6858169331488856,1892,1
5388,1,0.1682761855961248,5388,0
1985,1,0.30715473496723844,1985,0
3875,1,0.32923776323571907,3875,0
6234,0,0.004086330285330684,6234,0
2270,1,0.7656681170423366,2270,1
3735,0,0.7786520069611997,3735,1
1638,0,0.03346644811010883,1638,0
3863,0,0.6680953682288783,3863,1
4047,0,0.057779931302696236,4047,0
1171,1,0.1721929656788336,1171,0
5301,1,0.5247694867756518,5301,1
3325,1,0.7374706212358907,3325,1
5083,0,0.07212292059720299,5083,0
3339,0,0.011339547770590812,3339,0
6323,0,0.21050332426206222,6323,0
3431,1,0.6259350623845897,3431,1
2528,1,0.6907714622179999,2528,1
1390,0,0.0052948032303221215,1390,0
2007,1,0.7122399034044321,2007,1
5887,0,0.21546402837135387,5887,0
6216,0,0.006819320481141587,6216,0
4722,0,0.01968238628152255,4722,0
5780,0,0.005180649839482863,5780,0
915,1,0.8160823092437837,915,1
4933,0,0.538692853670331,4933,1
3012,0,0.012028916829258489,3012,0
4525,0,0.2920299889777944,4525,0
4593,0,0.14173980642575165,4593,0
141,1,0.29907498952776795,141,0
5302,0,0.3070727135069022,5302,0
5271,0,0.29754801610872006,5271,0
5190,0,0.6726353014419479,5190,1
1376,1,0.2761412230253003,1376,0
4576,0,0.11110550385202272,4576,0
3047,1,0.33464051474092454,3047,0
1080,0,0.01873055561321425,1080,0
4030,0,0.2738690199798191,4030,0
3581,0,0.006395286698454023,3581,0
1691,0,0.001898179902634768,1691,0
4207,0,0.2815780878908716,4207,0
1870,0,0.4054206067914157,1870,0
6472,0,0.126937072794342,6472,0
250,0,0.1469200332604219,250,0
6279,0,0.2736553116145412,6279,0
3408,1,0.25943617254284884,3408,0
6899,1,0.5009379866036436,6899,1
4300,0,0.04951677601199934,4300,0
6401,1,0.26441199660238035,6401,0
3944,0,0.05999998837720663,3944,0
1025,0,0.10450753781927954,1025,0
2672,0,0.0325325038710936,2672,0
3804,0,0.5443321285027943,3804,1
4482,1,0.6874121307045563,4482,1
2858,0,0.14529598202358726,2858,0
1224,1,0.4031155548645997,1224,0
415,0,0.4405545787260225,415,0
2171,0,0.3958284343659689,2171,0
2650,0,0.46282241064126045,2650,0
3340,1,0.7781848419752164,3340,1
3478,0,0.24133255436985582,3478,0
6342,0,0.4626084163722967,6342,0
6070,0,0.030209860085700868,6070,0
5945,0,0.1995063201366978,5945,0
2652,0,0.35916273045814306,2652,0
2022,0,0.5496822640663003,2022,1
2753,1,0.6650051540243472,2753,1
2297,1,0.1398879659492954,2297,0
5986,0,0.6538441369758561,5986,1
1997,0,0.07663873619276303,1997,0
6671,0,0.05880445529041705,6671,0
2969,0,0.06785951487864567,2969,0
3720,0,0.05530518232136576,3720,0
5771,0,0.09678463052681799,5771,0
230,0,0.08145097072680285,230,0
2591,0,0.373404835337661,2591,0
2483,1,0.4482061794216094,2483,0
5600,1,0.6378103968625346,5600,1
241,0,0.05287739977260547,241,0
6140,0,0.1526009566547787,6140,0
5860,1,0.6024773070937695,5860,1
5422,0,0.0034721586356063878,5422,0
1964,0,0.01234081331908669,1964,0
810,1,0.22848483046164045,810,0
837,1,0.33407974372718763,837,0
2239,0,0.0048396316265475635,2239,0
5565,1,0.4751961884207379,5565,0
3363,0,0.032471421705703905,3363,0
6133,0,0.5548450624575787,6133,1
2671,0,0.2178554895714184,2671,0
1294,1,0.3605719039736712,1294,0
5355,0,0.273035317965998,5355,0
5628,1,0.6259519666778212,5628,1
6705,0,0.2012487476498676,6705,0
4083,1,0.4086260926184617,4083,0
4325,0,0.16450441701283194,4325,0
6924,1,0.6935064063530486,6924,1
3869,0,0.28379128639365936,3869,0
6595,0,0.014021422864829432,6595,0
4063,1,0.635412973526219,4063,1
5025,0,0.6421570897250928,5025,1
2664,0,0.10747600911293537,2664,0
3157,1,0.25157256680858014,3157,0
5633,0,0.15545632750737967,5633,0
180,1,0.5358239370907154,180,1
3207,0,0.1858254839184146,3207,0
1205,1,0.7344666764669222,1205,1
5068,0,0.0020640276113336737,5068,0
4879,0,0.06875263661518516,4879,0
2691,0,0.28093366068050285,2691,0
2298,0,0.03337733694293996,2298,0
3026,1,0.6780435391222632,3026,1
1116,0,0.03261522162901156,1116,0
3068,0,0.13416034674370642,3068,0
3035,0,0.5721501966893705,3035,1
5791,0,0.33509840291500026,5791,0
443,0,0.30039308640996915,443,0
3352,1,0.6846041295187618,3352,1
6272,0,0.023052073081861472,6272,0
4790,0,0.627231095622451,4790,1
6878,1,0.7426706866431203,6878,1
2231,1,0.608778466449694,2231,1
5487,0,0.022629091470394807,5487,0
1910,0,0.5645531129389803,1910,1
6298,0,0.309517125389145,6298,0
504,0,0.010002670792110705,504,0
5283,0,0.12778725331154292,5283,0
560,0,0.18935564615449307,560,0
2261,0,0.07997795057222551,2261,0
4305,0,0.01545485928194651,4305,0
2332,0,0.04304895268408453,2332,0
5868,0,0.41739447537215524,5868,0
106,0,0.15233052305670014,106,0
3043,1,0.7014940897082272,3043,1
5322,0,0.16157974432415131,5322,0
4188,1,0.6317306257712938,4188,1
4942,1,0.5157001173959619,4942,1
3517,1,0.09075021143730157,3517,0
6738,0,0.16627639947168296,6738,0
292,0,0.10214792963159396,292,0
5779,1,0.1672492916221891,5779,0
2593,0,0.002480433051506837,2593,0
5188,0,0.6175570323157812,5188,1
3658,0,0.21884634436690026,3658,0
2934,0,0.13571660206885597,2934,0
2244,1,0.04887370955362477,2244,0
5682,0,0.6103881448179933,5682,1
5275,1,0.33335861246828674,5275,0
1114,0,0.48771532624795505,1114,0
581,1,0.47773032971908586,581,0
4449,0,0.09611661048852935,4449,0
3063,0,0.5458190935937324,3063,1
4887,0,0.023621986151065776,4887,0
5368,1,0.7581488358212443,5368,1
6600,1,0.4187511686729885,6600,0
240,0,0.014154991419249377,240,0
2012,1,0.3450812553782691,2012,0
4835,0,0.3205079344360081,4835,0
2390,0,0.09070323855945542,2390,0
206,0,0.007129796372793379,206,0
6775,0,0.06418416864237798,6775,0
3832,0,0.05445326705941147,3832,0
1318,0,0.3782949228308599,1318,0
3089,0,0.011072639396825911,3089,0
5437,1,0.3854892040181643,5437,0
1333,0,0.028160281904150476,1333,0
2679,1,0.712716919245887,2679,1
1367,0,0.2639607603277795,1367,0
902,1,0.5548534179883483,902,1
1993,1,0.4961525196335508,1993,0
2576,0,0.2645418967234098,2576,0
4908,1,0.6844487423014228,4908,1
5520,0,0.0911817165757204,5520,0
3205,0,0.06466153871838928,3205,0
4393,1,0.5997207250692272,4393,1
4988,0,0.023990632408486232,4988,0
3061,1,0.7038281058031626,3061,1
2949,0,0.014452786458635685,2949,0
2581,0,0.10759294173787955,2581,0
740,0,0.01527007322603642,740,0
1076,0,0.0077489933804529695,1076,0
4341,1,0.6024848990471416,4341,1
3028,1,0.32137136199622535,3028,0
1165,0,0.025381164622229918,1165,0
2236,0,0.6570993638314352,2236,1
1354,1,0.5872244034822898,1354,1
4789,1,0.5112125143239755,4789,1
924,0,0.43559216872873885,924,0
6701,0,0.27121521980322344,6701,0
2499,0,0.03775141279339794,2499,0
5249,0,0.007262148081386452,5249,0
1079,0,0.6738448867186534,1079,1
6722,0,0.1843690546259171,6722,0
5170,0,0.16939544339720602,5170,0
4257,0,0.2925219443192449,4257,0
5331,0,0.024145945783365735,5331,0
4429,0,0.01036466809638361,4429,0
3534,1,0.1786412984459255,3534,0
6365,1,0.8090985862598661,6365,1
4967,1,0.508266318732759,4967,1
1555,1,0.1900785295699996,1555,0
3654,0,0.26109817369292926,3654,0
2360,0,0.0017062768011233075,2360,0
2346,0,0.043412210184507305,2346,0
620,0,0.6837082007870564,620,1
779,1,0.40203790858406985,779,0
6579,0,0.009402436301564857,6579,0
5398,0,0.16105967117412834,5398,0
1132,1,0.7354912032189757,1132,1
5920,0,0.6107465458361433,5920,1
6464,0,0.19366691653188856,6464,0
4597,1,0.525364643862451,4597,1
1989,0,0.04749939979701193,1989,0
1764,0,0.008011057644678877,1764,0
3760,0,0.558052224265506,3760,1
4832,0,0.03712355955594925,4832,0
1629,0,0.008769794011664271,1629,0
5054,0,0.011773537297338425,5054,0
1184,0,0.453182362388232,1184,0
3991,1,0.6333591490996435,3991,1
6197,1,0.13036056185237174,6197,0
983,1,0.7522498084555773,983,1
3891,0,0.03859099331971296,3891,0
4291,0,0.06297590387973072,4291,0
3403,0,0.1435566341257173,3403,0
4278,0,0.2329209712395029,4278,0
2210,0,0.057056702923424095,2210,0
4093,0,0.38405117876107,4093,0
5041,0,0.0327866207623261,5041,0
3510,0,0.6736514177300089,3510,1
433,1,0.3656162106568813,433,0
4558,1,0.6567426446214034,4558,1
1089,0,0.5100163242416701,1089,1
2334,0,0.690604238806156,2334,1
4938,1,0.5529398397706949,4938,1
5117,0,0.02214223834979872,5117,0
7027,0,0.21566765347074773,7027,0
3961,0,0.4393541877913542,3961,0
4386,1,0.008747249974826577,4386,0
2276,0,0.4195623402811839,2276,0
2542,0,0.07734262307498821,2542,0
3075,0,0.16145928326710382,3075,0
6913,0,0.1355926568028276,6913,0
5985,0,0.03208789123253914,5985,0
6929,0,0.04821585231235822,6929,0
4747,0,0.020731413475645857,4747,0
1725,0,0.7948320539341898,1725,1
5374,1,0.6651897114027693,5374,1
1674,0,0.020084338185628485,1674,0
1395,1,0.15016564520953224,1395,0
27,1,0.5338396398834887,27,1
6126,1,0.6171435755921962,6126,1
3186,0,0.0021100524712805266,3186,0
7031,0,0.031220646930736014,7031,0
999,0,0.40569933915098694,999,0
3316,0,0.14825441659708682,3316,0
933,1,0.8180505686211053,933,1
2626,0,0.02837498208950381,2626,0
3846,0,0.4174794938774477,3846,0
5776,0,0.011407879731531798,5776,0
869,0,0.07775781665012381,869,0
4717,0,0.2799476055456359,4717,0
1012,0,0.6236336447173043,1012,1
5917,0,0.19247005446512291,5917,0
6782,0,0.2668479522110073,6782,0
6779,0,0.11955262970307431,6779,0
6318,0,0.09409948966873483,6318,0
1586,0,0.08291057971341445,1586,0
1647,1,0.6668597088648905,1647,1
855,1,0.22408685613663856,855,0
6840,0,0.22527234301309293,6840,0
4052,1,0.4232975170410391,4052,0
1049,1,0.16939544339720602,1049,0
3842,0,0.45662272960305705,3842,0
1164,0,0.01745476849859209,1164,0
612,0,0.0013424833417644162,612,0
2477,0,0.5750827107614975,2477,1
6758,0,0.06013163738749079,6758,0
464,0,0.10332458913249162,464,0
1690,0,0.1493432311062456,1690,0
2603,0,0.07424306751399312,2603,0
2460,0,0.0037251473271590224,2460,0
5663,0,0.5439040509187905,5663,1
1541,0,0.0013946312138029137,1541,0
3293,0,0.5226822196787667,3293,1
1055,0,0.013375127842070721,1055,0
4249,0,0.16422321291540223,4249,0
956,0,0.0020485626923377356,956,0
5348,0,0.17458653915277858,5348,0
5590,0,0.068619817562904,5590,0
4503,1,0.6117910007208305,4503,1
4915,0,0.34448288851241454,4915,0
2033,1,0.22030072809285023,2033,0
3812,0,0.07821052306836936,3812,0
4487,0,0.09867776267872433,4487,0
3745,1,0.7056730437204644,3745,1
4359,0,0.5585104782900182,4359,1
6408,1,0.08038112144094951,6408,0
4472,0,0.016697013470396663,4472,0
3159,0,0.8591380857430916,3159,1
1119,0,0.012839365971305073,1119,0
6744,0,0.09581908185545641,6744,0
5317,1,0.34767786959798086,5317,0
3242,0,0.041690652463386255,3242,0
4991,1,0.16030212887095535,4991,0
1821,1,0.5269021857962745,1821,1
6172,1,0.6017268440375566,6172,1
4405,1,0.5666764241587708,4405,1
1920,0,0.11020183794387263,1920,0
6001,0,0.5685360353046828,6001,1
899,0,0.2587891256251155,899,0
3180,0,0.15262952062057633,3180,0
2112,0,0.0595629840423719,2112,0
4844,0,0.018481413768875174,4844,0
2622,0,0.2069807849617188,2622,0
3243,0,0.42950644592382453,3243,0
5638,1,0.22667808754262456,5638,0
561,0,0.2496702284668485,561,0
5617,0,0.1569641380403198,5617,0
569,0,0.16056753814389546,569,0
549,0,0.08403395385461954,549,0
3801,1,0.5627236738592892,3801,1
5744,0,0.09781644130146828,5744,0
2793,0,0.6779417467705473,2793,1
803,0,0.021186562178709668,803,0
1660,0,0.026942502695104786,1660,0
2743,0,0.05501779221560682,2743,0
4509,1,0.6400748120415408,4509,1
1308,1,0.7482583943008377,1308,1
5734,0,0.012693023222925641,5734,0
2349,0,0.022826765985705964,2349,0
223,1,0.221056992375743,223,0
3229,1,0.742519337824315,3229,1
5072,0,0.6965073621549348,5072,1
3838,0,0.6161757470050979,3838,1
348,0,0.4914482271207506,348,0
6955,0,0.3685564094490957,6955,0
4104,0,0.38431723686346847,4104,0
1209,0,0.11303642045634256,1209,0
1976,1,0.8696768621658796,1976,1
6358,0,0.01432554547519744,6358,0
2003,1,0.11261016178089124,2003,0
6589,0,0.001745145728027626,6589,0
94,0,0.10240793021064382,94,0
2478,0,0.30409341209531837,2478,0
55,1,0.7854324823810773,55,1
6709,0,0.1852188116144009,6709,0
1065,1,0.5972096834452885,1065,1
2666,0,0.01192446474251373,2666,0
1967,1,0.01601208634607022,1967,0
2968,0,0.5495646359142872,2968,1
763,0,0.005630817558108478,763,0
129,0,0.06089317351644136,129,0
2048,1,0.6848425767347053,2048,1
1893,0,0.36811285449156067,1893,0
6413,1,0.4831035064342202,6413,0
981,0,0.0060258919133791295,981,0
3076,1,0.2880493403207285,3076,0
5043,1,0.7096071009599548,5043,1
3920,0,0.023654430834495335,3920,0
3599,0,0.05630810605449918,3599,0
3555,1,0.6449886827692117,3555,1
3833,0,0.42172223222854804,3833,0
5381,1,0.42353602248654915,5381,0
3058,1,0.14847493545438545,3058,0
199,0,0.1645148240565786,199,0
51,1,0.5210743413232836,51,1
4435,0,0.5575942061043592,4435,1
6330,0,0.3824368899659733,6330,0
5563,0,0.14482578207923655,5563,0
3277,0,0.0482009964157295,3277,0
3389,0,0.5997346443719477,3389,1
5330,1,0.5440211500298392,5330,1
7005,0,0.029044733075533905,7005,0
6838,1,0.5771865555891601,6838,1
6162,0,0.04128129453406004,6162,0
3070,0,0.28752674599687467,3070,0
6455,0,0.14699519622212803,6455,0
4961,0,0.3062686358529456,4961,0
4202,0,0.0819367256007201,4202,0
4347,0,0.07371841367843458,4347,0
48,0,0.02999452669564166,48,0
5910,0,0.30169072569711347,5910,0
5546,0,0.26430086260129176,5546,0
6378,1,0.5093994789221785,6378,1
4203,0,0.06645254713142981,4203,0
3475,0,0.08678555716834785,3475,0
4956,1,0.7080043488531377,4956,1
6563,1,0.6139764549876577,6563,1
2872,0,0.010734307907981277,2872,0
2906,0,0.276003321406237,2906,0
5694,0,0.04865127857187179,5694,0
5741,1,0.6721669633115568,5741,1
2817,0,0.005588586805555778,2817,0
3736,0,0.12124738727597605,3736,0
6547,0,0.01683378079679418,6547,0
1861,1,0.32317017534327463,1861,0
3274,0,0.38597857635675586,3274,0
1777,0,0.14327937760463652,1777,0
3021,0,0.13876300587731338,3021,0
4675,1,0.27108175388698,4675,0
2616,1,0.4432902611026311,2616,0
5677,0,0.11313249859644602,5677,0
3190,0,0.016315651114855147,3190,0
2526,1,0.17052061944966393,2526,0
845,0,0.042996782228627725,845,0
550,0,0.09050005756859557,550,0
6193,0,0.42607632447474664,6193,0
5152,0,0.0047512315492620775,5152,0
5239,0,0.05511163469003489,5239,0
3586,1,0.2719363305325946,3586,0
5128,0,0.4877595481228553,5128,0
5817,1,0.5065207526626436,5817,1
1306,1,0.06638908513023455,1306,0
926,1,0.771570173324698,926,1
1032,1,0.7907744984100766,1032,1
3181,0,0.010237709946654752,3181,0
1157,0,0.14974820423326085,1157,0
5904,0,0.12837033327781644,5904,0
4304,0,0.006605387336726086,4304,0
1134,0,0.2953024014801465,1134,0
3288,0,0.026522646529529747,3288,0
3632,0,0.409640522319864,3632,0
4752,0,0.0279741427740418,4752,0
5079,0,0.44727554148543197,5079,0
4431,0,0.5242317479048989,4431,1
2754,0,0.2810927083669879,2754,0
2421,0,0.06141853705726696,2421,0
6143,0,0.008407772047722152,6143,0
6958,0,0.05416976991754781,6958,0
293,0,0.8164507754192869,293,1
5081,0,0.0144841078075738,5081,0
5912,1,0.368478402619758,5912,0
6743,0,0.24204111958759464,6743,0
6200,0,0.002073287683392606,6200,0
901,1,0.5894884331455359,901,1
6778,0,0.0014198349763369957,6778,0
6487,0,0.06571123610521425,6487,0
3250,0,0.07304437597088803,3250,0
2475,0,0.029418574555197804,2475,0
741,0,0.6028409931490694,741,1
4050,0,0.48958996787167347,4050,0
5167,0,0.012536615695000764,5167,0
625,0,0.505968641040571,625,1
1090,0,0.20417166816520518,1090,0
4514,0,0.4784463550292874,4514,0
6046,0,0.5300547766769766,6046,1
3868,1,0.4704446144535704,3868,0
40,0,0.12232993163370016,40,0
6667,1,0.6590611566094207,6667,1
3033,0,0.0993663756562358,3033,0
1516,0,0.6510048509064631,1516,1
3112,0,0.04636409969655447,3112,0
164,0,0.05365751420213785,164,0
2564,1,0.15601491961340955,2564,0
5703,0,0.002951858011672043,5703,0
4110,0,0.004511128389176436,4110,0
5021,0,0.19186890585068184,5021,0
1800,0,0.5109061409444233,1800,1
6263,0,0.16972912561609624,6263,0
931,0,0.0681380161518346,931,0
2893,1,0.205735982215988,2893,0
1790,1,0.5608472375126607,1790,1
1983,0,0.09008446160957882,1983,0
2083,1,0.22057485195498844,2083,0
555,0,0.05382144595050858,555,0
4748,0,0.029763584748930223,4748,0
2810,0,0.22279608864525077,2810,0
1467,0,0.16354118702109488,1467,0
374,0,0.3792379662252483,374,0
6902,0,0.031072489142242657,6902,0
3121,1,0.3392015702551651,3121,0
7042,0,0.05942677550270154,7042,0
1461,0,0.33928155659666254,1461,0
2414,0,0.05008233920904651,2414,0
3626,0,0.1735398202709082,3626,0
5411,1,0.7466733967891556,5411,1
391,0,0.3596121748924972,391,0
2864,0,0.4036594233777977,2864,0
6226,0,0.0019450205128068684,6226,0
2876,0,0.04941633702402629,2876,0
5509,1,0.2813130372493153,5509,0
2714,0,0.08003084710932556,2714,0
3927,1,0.1990167906056927,3927,0
341,0,0.010289986356913637,341,0
6479,1,0.4738091120281422,6479,0
3501,0,0.01502030899424449,3501,0
6614,0,0.0009857105241643698,6614,0
2330,0,0.22077788498315423,2330,0
4815,1,0.19312990547328313,4815,0
2929,0,0.030321731649204885,2929,0
4661,0,0.020458657649011027,4661,0
4235,0,0.09759642032753824,4235,0
961,0,0.05406583275811083,961,0
4805,0,0.004150844201157698,4805,0
6102,0,0.018076735832379197,6102,0
5506,0,0.16694087246736591,5506,0
5749,0,0.3160702303875807,5749,0
462,1,0.6867026920939547,462,1
7014,0,0.4399024097357175,7014,0
4479,0,0.004081157455648242,4479,0
1571,0,0.16760746700643187,1571,0
930,0,0.42728345450762995,930,0
1497,0,0.1994513960300929,1497,0
6711,0,0.45703010838208535,6711,0
3969,0,0.6046841576467004,3969,1
172,0,0.05503438940994768,172,0
2961,0,0.19926634544389485,2961,0
6387,0,0.07382794605171761,6387,0
4176,0,0.053051695369782575,4176,0
2196,0,0.06693364656784138,2196,0
3600,1,0.3310779276799784,3600,0
3244,0,0.33282703875342123,3244,0
1125,1,0.613186778749785,1125,1
6289,1,0.03892443919133894,6289,0
3386,0,0.04031581448901389,3386,0
3571,0,0.17210915585787628,3571,0
398,0,0.37074422492450043,398,0
604,0,0.31125696501260536,604,0
7037,0,0.0018757116929085974,7037,0
2212,0,0.05877255959162705,2212,0
6742,0,0.025762646146816885,6742,0
5351,1,0.3236606279122378,5351,0
468,0,0.004723014425881221,468,0
6654,1,0.7324984138497557,6654,1
3645,0,0.11561251319277852,3645,0
6385,1,0.7509314070497166,6385,1
2056,0,0.1989277944477896,2056,0
3607,0,0.07618197969148985,3607,0
2072,0,0.016935957874393566,2072,0
4845,0,0.06458741515914099,4845,0
5460,0,0.008319272667272093,5460,0
2407,1,0.675461253761974,2407,1
6264,0,0.08842627275759284,6264,0
6648,0,0.06381712650529892,6648,0
365,1,0.6290073489340363,365,1
6807,0,0.05451448743766957,6807,0
6618,0,0.3482335078624445,6618,0
267,0,0.5046107299543772,267,1
3676,0,0.06350218608009547,3676,0
824,0,0.003212705946542623,824,0
6761,0,0.22194913803085795,6761,0
5555,0,0.001557798491195158,5555,0
2767,0,0.2430531018711992,2767,0
2701,0,0.0033127763923749593,2701,0
2999,0,0.06679787637770174,2999,0
5574,0,0.028136258253070263,5574,0
6395,1,0.27988231554468845,6395,0
4351,0,0.1243843161000208,4351,0
5630,1,0.5017688414495637,5630,1
1814,0,0.029121128921669025,1814,0
123,0,0.23601491766902902,123,0
81,0,0.5160929424130722,81,1
3621,1,0.5577794147402234,3621,1
4934,0,0.08374905691264053,4934,0
5835,0,0.010698824576599538,5835,0
2624,0,0.16680291420831875,2624,0
2380,0,0.2821706186763446,2380,0
4951,0,0.6399605536969455,4951,1
1262,0,0.3297924834631934,1262,0
5849,0,0.0032503536928185,5849,0
645,1,0.7768571765468977,645,1
4081,1,0.6918084737785837,4081,1
113,1,0.5044653051666521,113,1
593,0,0.24817313655035136,593,0
4644,0,0.20362302532966473,4644,0
6494,0,0.22720197188465288,6494,0
6526,1,0.24794255356123737,6526,0
2150,0,0.6126206432280789,2150,1
4430,0,0.0769980634610357,4430,0
2742,0,0.006998627220143205,2742,0
439,0,0.21919148291724996,439,0
170,0,0.1066382554507963,170,0
1574,0,0.043857188027620744,1574,0
1836,1,0.49268076091434015,1836,0
5179,1,0.48701103757414005,5179,0
5823,0,0.07954428407232096,5823,0
3246,1,0.366700991080731,3246,0
6662,0,0.02156999624950275,6662,0
5716,0,0.524643563548388,5716,1
3023,0,0.008841547403708294,3023,0
1917,0,0.013840285532548778,1917,0
1138,0,0.475136587208634,1138,0
248,1,0.38257330423818203,248,0
6106,1,0.3247117221446225,6106,0
5135,0,0.22779854790871587,5135,0
3260,1,0.29879731306497853,3260,0
1587,0,0.007118669049664256,1587,0
1476,0,0.15878474198706646,1476,0
6014,0,0.15049408279955018,6014,0
4729,0,0.017261482696013464,4729,0
6665,0,0.07651810701224074,6665,0
3698,0,0.2060824337538674,3698,0
2598,0,0.5979186685381707,2598,1
